tick,day,hour,time_label,period,agent_id,profile,risk_score,threshold_crossed,session_id,chain_step,behavior,suspicious
34,2,10,Day 02  10:00,work_hours,eve,developer,17.5,True,2,2,DELETE_ARCHIVE,False
34,2,10,Day 02  10:00,work_hours,frank,normal_employee,17.5,True,0,0,IDLE,False
34,2,10,Day 02  10:00,work_hours,grace,stressed_employee,52.5,True,1,0,OPEN_CLIENT,False
34,2,10,Day 02  10:00,work_hours,grace,stressed_employee,52.5,True,1,1,COMPOSE_NEW,False
34,2,10,Day 02  10:00,work_hours,grace,stressed_employee,52.5,True,2,0,OPEN_CLIENT,False
34,2,10,Day 02  10:00,work_hours,grace,stressed_employee,52.5,True,2,1,VIEW_INBOX,False
34,2,10,Day 02  10:00,work_hours,grace,stressed_employee,52.5,True,2,2,MOVE_FOLDER,False
34,2,10,Day 02  10:00,work_hours,henry,stressed_employee,52.5,True,1,0,OPEN_CLIENT,False
34,2,10,Day 02  10:00,work_hours,henry,stressed_employee,52.5,True,1,1,VIEW_INBOX,False
34,2,10,Day 02  10:00,work_hours,henry,stressed_employee,52.5,True,1,2,READ_EMAIL,False
34,2,10,Day 02  10:00,work_hours,henry,stressed_employee,52.5,True,2,0,OPEN_CLIENT,False
34,2,10,Day 02  10:00,work_hours,henry,stressed_employee,52.5,True,2,1,VIEW_INBOX,False
34,2,10,Day 02  10:00,work_hours,henry,stressed_employee,52.5,True,2,2,FLAG_STAR,False
34,2,10,Day 02  10:00,work_hours,ivan,malicious_insider,87.5,True,1,0,OPEN_CLIENT,False
34,2,10,Day 02  10:00,work_hours,ivan,malicious_insider,87.5,True,1,1,COMPOSE_NEW,False
34,2,10,Day 02  10:00,work_hours,ivan,malicious_insider,87.5,True,2,0,OPEN_CLIENT,False
34,2,10,Day 02  10:00,work_hours,ivan,malicious_insider,87.5,True,2,1,VIEW_INBOX,False
34,2,10,Day 02  10:00,work_hours,ivan,malicious_insider,87.5,True,2,2,READ_EMAIL,False
34,2,10,Day 02  10:00,work_hours,ivan,malicious_insider,87.5,True,2,3,CLICK_LINK,True
34,2,10,Day 02  10:00,work_hours,ivan,malicious_insider,87.5,True,3,0,OPEN_CLIENT,False
34,2,10,Day 02  10:00,work_hours,ivan,malicious_insider,87.5,True,3,1,VIEW_INBOX,False
34,2,10,Day 02  10:00,work_hours,ivan,malicious_insider,87.5,True,3,2,DELETE_ARCHIVE,False
34,2,10,Day 02  10:00,work_hours,ivan,malicious_insider,87.5,True,4,0,OPEN_CLIENT,False
34,2,10,Day 02  10:00,work_hours,ivan,malicious_insider,87.5,True,4,1,SEARCH_INBOX,False
34,2,10,Day 02  10:00,work_hours,julia,malicious_insider,87.5,True,1,0,OPEN_CLIENT,False
34,2,10,Day 02  10:00,work_hours,julia,malicious_insider,87.5,True,1,1,VIEW_INBOX,False
34,2,10,Day 02  10:00,work_hours,julia,malicious_insider,87.5,True,1,2,DELETE_ARCHIVE,False
34,2,10,Day 02  10:00,work_hours,julia,malicious_insider,87.5,True,2,0,OPEN_CLIENT,False
34,2,10,Day 02  10:00,work_hours,julia,malicious_insider,87.5,True,2,1,VIEW_INBOX,False
34,2,10,Day 02  10:00,work_hours,julia,malicious_insider,87.5,True,2,2,READ_EMAIL,False
34,2,10,Day 02  10:00,work_hours,julia,malicious_insider,87.5,True,2,3,CLICK_LINK,True
34,2,10,Day 02  10:00,work_hours,julia,malicious_insider,87.5,True,3,0,OPEN_CLIENT,False
34,2,10,Day 02  10:00,work_hours,julia,malicious_insider,87.5,True,3,1,VIEW_INBOX,False
34,2,10,Day 02  10:00,work_hours,julia,malicious_insider,87.5,True,3,2,READ_EMAIL,False
34,2,10,Day 02  10:00,work_hours,julia,malicious_insider,87.5,True,3,3,ATTACH_SEND,False
34,2,10,Day 02  10:00,work_hours,julia,malicious_insider,87.5,True,3,4,DOWNLOAD_ATTACH,True
35,2,11,Day 02  11:00,work_hours,alice,normal_employee,18.0,True,1,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,alice,normal_employee,18.0,True,1,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,alice,normal_employee,18.0,True,1,2,READ_EMAIL,False
35,2,11,Day 02  11:00,work_hours,alice,normal_employee,18.0,True,1,3,REPLY_ALL,False
35,2,11,Day 02  11:00,work_hours,alice,normal_employee,18.0,True,2,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,alice,normal_employee,18.0,True,2,1,SEARCH_INBOX,False
35,2,11,Day 02  11:00,work_hours,alice,normal_employee,18.0,True,2,2,SEARCH_SENS_KW,True
35,2,11,Day 02  11:00,work_hours,bob,normal_employee,18.0,True,1,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,bob,normal_employee,18.0,True,1,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,bob,normal_employee,18.0,True,1,2,FLAG_STAR,False
35,2,11,Day 02  11:00,work_hours,bob,normal_employee,18.0,True,2,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,bob,normal_employee,18.0,True,2,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,bob,normal_employee,18.0,True,2,2,FLAG_STAR,False
35,2,11,Day 02  11:00,work_hours,bob,normal_employee,18.0,True,3,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,bob,normal_employee,18.0,True,3,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,bob,normal_employee,18.0,True,3,2,DELETE_ARCHIVE,False
35,2,11,Day 02  11:00,work_hours,carol,normal_employee,18.0,True,1,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,carol,normal_employee,18.0,True,1,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,carol,normal_employee,18.0,True,1,2,READ_EMAIL,False
35,2,11,Day 02  11:00,work_hours,carol,normal_employee,18.0,True,1,3,REPLY_ALL,False
35,2,11,Day 02  11:00,work_hours,dave,developer,18.0,True,1,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,dave,developer,18.0,True,1,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,dave,developer,18.0,True,1,2,DELETE_ARCHIVE,False
35,2,11,Day 02  11:00,work_hours,dave,developer,18.0,True,2,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,dave,developer,18.0,True,2,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,dave,developer,18.0,True,2,2,MOVE_FOLDER,False
35,2,11,Day 02  11:00,work_hours,eve,developer,18.0,True,0,0,IDLE,False
35,2,11,Day 02  11:00,work_hours,frank,normal_employee,18.0,True,1,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,frank,normal_employee,18.0,True,1,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,frank,normal_employee,18.0,True,1,2,READ_EMAIL,False
35,2,11,Day 02  11:00,work_hours,frank,normal_employee,18.0,True,1,3,CLICK_LINK,True
35,2,11,Day 02  11:00,work_hours,frank,normal_employee,18.0,True,2,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,frank,normal_employee,18.0,True,2,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,frank,normal_employee,18.0,True,2,2,READ_EMAIL,False
35,2,11,Day 02  11:00,work_hours,frank,normal_employee,18.0,True,2,3,ATTACH_SEND,False
35,2,11,Day 02  11:00,work_hours,frank,normal_employee,18.0,True,2,4,DOWNLOAD_ATTACH,True
35,2,11,Day 02  11:00,work_hours,frank,normal_employee,18.0,True,3,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,frank,normal_employee,18.0,True,3,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,frank,normal_employee,18.0,True,3,2,MOVE_FOLDER,False
35,2,11,Day 02  11:00,work_hours,grace,stressed_employee,54.0,True,1,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,grace,stressed_employee,54.0,True,1,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,grace,stressed_employee,54.0,True,1,2,DELETE_ARCHIVE,False
35,2,11,Day 02  11:00,work_hours,grace,stressed_employee,54.0,True,2,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,grace,stressed_employee,54.0,True,2,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,grace,stressed_employee,54.0,True,2,2,READ_EMAIL,False
35,2,11,Day 02  11:00,work_hours,grace,stressed_employee,54.0,True,2,3,REPLY,False
35,2,11,Day 02  11:00,work_hours,grace,stressed_employee,54.0,True,2,4,FWD_EXTERNAL,True
35,2,11,Day 02  11:00,work_hours,henry,stressed_employee,54.0,True,1,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,henry,stressed_employee,54.0,True,1,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,henry,stressed_employee,54.0,True,1,2,READ_EMAIL,False
35,2,11,Day 02  11:00,work_hours,henry,stressed_employee,54.0,True,1,3,REPLY_ALL,False
35,2,11,Day 02  11:00,work_hours,ivan,malicious_insider,90.0,True,1,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,ivan,malicious_insider,90.0,True,1,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,ivan,malicious_insider,90.0,True,1,2,READ_EMAIL,False
35,2,11,Day 02  11:00,work_hours,ivan,malicious_insider,90.0,True,1,3,REPLY_ALL,False
35,2,11,Day 02  11:00,work_hours,julia,malicious_insider,90.0,True,1,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,julia,malicious_insider,90.0,True,1,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,julia,malicious_insider,90.0,True,1,2,MOVE_FOLDER,False
35,2,11,Day 02  11:00,work_hours,julia,malicious_insider,90.0,True,2,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,julia,malicious_insider,90.0,True,2,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,julia,malicious_insider,90.0,True,2,2,READ_EMAIL,False
35,2,11,Day 02  11:00,work_hours,julia,malicious_insider,90.0,True,2,3,REPLY,False
35,2,11,Day 02  11:00,work_hours,julia,malicious_insider,90.0,True,2,4,FWD_EXTERNAL,True
35,2,11,Day 02  11:00,work_hours,julia,malicious_insider,90.0,True,3,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,julia,malicious_insider,90.0,True,3,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,julia,malicious_insider,90.0,True,3,2,FLAG_STAR,False
35,2,11,Day 02  11:00,work_hours,julia,malicious_insider,90.0,True,4,0,OPEN_CLIENT,False
35,2,11,Day 02  11:00,work_hours,julia,malicious_insider,90.0,True,4,1,VIEW_INBOX,False
35,2,11,Day 02  11:00,work_hours,julia,malicious_insider,90.0,True,4,2,READ_EMAIL,False
35,2,11,Day 02  11:00,work_hours,julia,malicious_insider,90.0,True,4,3,REPLY,False
35,2,11,Day 02  11:00,work_hours,julia,malicious_insider,90.0,True,4,4,FWD_EXTERNAL,True
36,2,12,Day 02  12:00,work_hours,alice,normal_employee,18.5,True,1,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,alice,normal_employee,18.5,True,1,1,VIEW_INBOX,False
36,2,12,Day 02  12:00,work_hours,alice,normal_employee,18.5,True,1,2,MOVE_FOLDER,False
36,2,12,Day 02  12:00,work_hours,bob,normal_employee,18.5,True,1,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,bob,normal_employee,18.5,True,1,1,VIEW_INBOX,False
36,2,12,Day 02  12:00,work_hours,bob,normal_employee,18.5,True,1,2,READ_EMAIL,False
36,2,12,Day 02  12:00,work_hours,carol,normal_employee,18.5,True,1,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,carol,normal_employee,18.5,True,1,1,VIEW_INBOX,False
36,2,12,Day 02  12:00,work_hours,carol,normal_employee,18.5,True,1,2,READ_EMAIL,False
36,2,12,Day 02  12:00,work_hours,carol,normal_employee,18.5,True,1,3,ATTACH_SEND,False
36,2,12,Day 02  12:00,work_hours,carol,normal_employee,18.5,True,1,4,DOWNLOAD_ATTACH,True
36,2,12,Day 02  12:00,work_hours,carol,normal_employee,18.5,True,2,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,carol,normal_employee,18.5,True,2,1,SEARCH_INBOX,False
36,2,12,Day 02  12:00,work_hours,carol,normal_employee,18.5,True,2,2,SEARCH_SENS_KW,True
36,2,12,Day 02  12:00,work_hours,carol,normal_employee,18.5,True,3,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,carol,normal_employee,18.5,True,3,1,COMPOSE_NEW,False
36,2,12,Day 02  12:00,work_hours,dave,developer,18.5,True,0,0,IDLE,False
36,2,12,Day 02  12:00,work_hours,eve,developer,18.5,True,0,0,IDLE,False
36,2,12,Day 02  12:00,work_hours,frank,normal_employee,18.5,True,1,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,frank,normal_employee,18.5,True,1,1,VIEW_INBOX,False
36,2,12,Day 02  12:00,work_hours,frank,normal_employee,18.5,True,1,2,READ_EMAIL,False
36,2,12,Day 02  12:00,work_hours,frank,normal_employee,18.5,True,1,3,CLICK_LINK,True
36,2,12,Day 02  12:00,work_hours,grace,stressed_employee,55.5,True,1,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,grace,stressed_employee,55.5,True,1,1,VIEW_INBOX,False
36,2,12,Day 02  12:00,work_hours,grace,stressed_employee,55.5,True,1,2,DELETE_ARCHIVE,False
36,2,12,Day 02  12:00,work_hours,grace,stressed_employee,55.5,True,2,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,grace,stressed_employee,55.5,True,2,1,VIEW_INBOX,False
36,2,12,Day 02  12:00,work_hours,grace,stressed_employee,55.5,True,2,2,READ_EMAIL,False
36,2,12,Day 02  12:00,work_hours,henry,stressed_employee,55.5,True,1,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,henry,stressed_employee,55.5,True,1,1,VIEW_INBOX,False
36,2,12,Day 02  12:00,work_hours,henry,stressed_employee,55.5,True,1,2,READ_EMAIL,False
36,2,12,Day 02  12:00,work_hours,henry,stressed_employee,55.5,True,1,3,REPLY,False
36,2,12,Day 02  12:00,work_hours,ivan,malicious_insider,92.5,True,1,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,ivan,malicious_insider,92.5,True,1,1,VIEW_INBOX,False
36,2,12,Day 02  12:00,work_hours,ivan,malicious_insider,92.5,True,1,2,READ_EMAIL,False
36,2,12,Day 02  12:00,work_hours,ivan,malicious_insider,92.5,True,2,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,ivan,malicious_insider,92.5,True,2,1,VIEW_INBOX,False
36,2,12,Day 02  12:00,work_hours,ivan,malicious_insider,92.5,True,2,2,READ_EMAIL,False
36,2,12,Day 02  12:00,work_hours,ivan,malicious_insider,92.5,True,2,3,ATTACH_SEND,False
36,2,12,Day 02  12:00,work_hours,ivan,malicious_insider,92.5,True,2,4,DOWNLOAD_ATTACH,True
36,2,12,Day 02  12:00,work_hours,ivan,malicious_insider,92.5,True,3,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,ivan,malicious_insider,92.5,True,3,1,VIEW_INBOX,False
36,2,12,Day 02  12:00,work_hours,ivan,malicious_insider,92.5,True,3,2,MOVE_FOLDER,False
36,2,12,Day 02  12:00,work_hours,ivan,malicious_insider,92.5,True,4,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,ivan,malicious_insider,92.5,True,4,1,VIEW_INBOX,False
36,2,12,Day 02  12:00,work_hours,ivan,malicious_insider,92.5,True,4,2,DELETE_ARCHIVE,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,1,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,1,1,VIEW_INBOX,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,1,2,DELETE_ARCHIVE,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,2,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,2,1,VIEW_INBOX,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,2,2,READ_EMAIL,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,2,3,REPLY,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,2,4,FWD_EXTERNAL,True
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,3,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,3,1,VIEW_INBOX,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,3,2,READ_EMAIL,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,3,3,ATTACH_SEND,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,3,4,DOWNLOAD_ATTACH,True
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,4,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,4,1,COMPOSE_NEW,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,5,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,5,1,VIEW_INBOX,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,5,2,READ_EMAIL,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,6,0,OPEN_CLIENT,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,6,1,VIEW_INBOX,False
36,2,12,Day 02  12:00,work_hours,julia,malicious_insider,92.5,True,6,2,READ_EMAIL,False
37,2,13,Day 02  13:00,work_hours,alice,normal_employee,19.0,True,1,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,alice,normal_employee,19.0,True,1,1,VIEW_INBOX,False
37,2,13,Day 02  13:00,work_hours,alice,normal_employee,19.0,True,1,2,READ_EMAIL,False
37,2,13,Day 02  13:00,work_hours,alice,normal_employee,19.0,True,1,3,CLICK_LINK,True
37,2,13,Day 02  13:00,work_hours,alice,normal_employee,19.0,True,2,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,alice,normal_employee,19.0,True,2,1,VIEW_INBOX,False
37,2,13,Day 02  13:00,work_hours,alice,normal_employee,19.0,True,2,2,READ_EMAIL,False
37,2,13,Day 02  13:00,work_hours,alice,normal_employee,19.0,True,2,3,ATTACH_SEND,False
37,2,13,Day 02  13:00,work_hours,bob,normal_employee,19.0,True,1,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,bob,normal_employee,19.0,True,1,1,COMPOSE_NEW,False
37,2,13,Day 02  13:00,work_hours,bob,normal_employee,19.0,True,2,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,bob,normal_employee,19.0,True,2,1,VIEW_INBOX,False
37,2,13,Day 02  13:00,work_hours,bob,normal_employee,19.0,True,2,2,READ_EMAIL,False
37,2,13,Day 02  13:00,work_hours,bob,normal_employee,19.0,True,2,3,ATTACH_SEND,False
37,2,13,Day 02  13:00,work_hours,bob,normal_employee,19.0,True,2,4,DOWNLOAD_ATTACH,True
37,2,13,Day 02  13:00,work_hours,bob,normal_employee,19.0,True,3,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,bob,normal_employee,19.0,True,3,1,VIEW_INBOX,False
37,2,13,Day 02  13:00,work_hours,bob,normal_employee,19.0,True,3,2,DELETE_ARCHIVE,False
37,2,13,Day 02  13:00,work_hours,bob,normal_employee,19.0,True,4,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,bob,normal_employee,19.0,True,4,1,VIEW_INBOX,False
37,2,13,Day 02  13:00,work_hours,bob,normal_employee,19.0,True,4,2,MOVE_FOLDER,False
37,2,13,Day 02  13:00,work_hours,carol,normal_employee,19.0,True,1,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,carol,normal_employee,19.0,True,1,1,VIEW_INBOX,False
37,2,13,Day 02  13:00,work_hours,carol,normal_employee,19.0,True,1,2,READ_EMAIL,False
37,2,13,Day 02  13:00,work_hours,carol,normal_employee,19.0,True,1,3,REPLY,False
37,2,13,Day 02  13:00,work_hours,carol,normal_employee,19.0,True,1,4,FWD_EXTERNAL,True
37,2,13,Day 02  13:00,work_hours,carol,normal_employee,19.0,True,2,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,carol,normal_employee,19.0,True,2,1,VIEW_INBOX,False
37,2,13,Day 02  13:00,work_hours,carol,normal_employee,19.0,True,2,2,MOVE_FOLDER,False
37,2,13,Day 02  13:00,work_hours,carol,normal_employee,19.0,True,3,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,carol,normal_employee,19.0,True,3,1,VIEW_INBOX,False
37,2,13,Day 02  13:00,work_hours,carol,normal_employee,19.0,True,3,2,READ_EMAIL,False
37,2,13,Day 02  13:00,work_hours,carol,normal_employee,19.0,True,3,3,REPLY,False
37,2,13,Day 02  13:00,work_hours,dave,developer,19.0,True,0,0,IDLE,False
37,2,13,Day 02  13:00,work_hours,eve,developer,19.0,True,1,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,eve,developer,19.0,True,1,1,COMPOSE_NEW,False
37,2,13,Day 02  13:00,work_hours,eve,developer,19.0,True,2,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,eve,developer,19.0,True,2,1,COMPOSE_NEW,False
37,2,13,Day 02  13:00,work_hours,frank,normal_employee,19.0,True,0,0,IDLE,False
37,2,13,Day 02  13:00,work_hours,grace,stressed_employee,57.0,True,1,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,grace,stressed_employee,57.0,True,1,1,VIEW_INBOX,False
37,2,13,Day 02  13:00,work_hours,grace,stressed_employee,57.0,True,1,2,READ_EMAIL,False
37,2,13,Day 02  13:00,work_hours,grace,stressed_employee,57.0,True,1,3,REPLY,False
37,2,13,Day 02  13:00,work_hours,grace,stressed_employee,57.0,True,1,4,FWD_EXTERNAL,True
37,2,13,Day 02  13:00,work_hours,henry,stressed_employee,57.0,True,1,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,henry,stressed_employee,57.0,True,1,1,SEARCH_INBOX,False
37,2,13,Day 02  13:00,work_hours,henry,stressed_employee,57.0,True,1,2,SEARCH_SENS_KW,True
37,2,13,Day 02  13:00,work_hours,ivan,malicious_insider,95.0,True,1,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,ivan,malicious_insider,95.0,True,1,1,VIEW_INBOX,False
37,2,13,Day 02  13:00,work_hours,ivan,malicious_insider,95.0,True,1,2,DELETE_ARCHIVE,False
37,2,13,Day 02  13:00,work_hours,julia,malicious_insider,95.0,True,1,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,julia,malicious_insider,95.0,True,1,1,VIEW_INBOX,False
37,2,13,Day 02  13:00,work_hours,julia,malicious_insider,95.0,True,1,2,READ_EMAIL,False
37,2,13,Day 02  13:00,work_hours,julia,malicious_insider,95.0,True,1,3,REPLY,False
37,2,13,Day 02  13:00,work_hours,julia,malicious_insider,95.0,True,2,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,julia,malicious_insider,95.0,True,2,1,COMPOSE_NEW,False
37,2,13,Day 02  13:00,work_hours,julia,malicious_insider,95.0,True,3,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,julia,malicious_insider,95.0,True,3,1,VIEW_INBOX,False
37,2,13,Day 02  13:00,work_hours,julia,malicious_insider,95.0,True,3,2,READ_EMAIL,False
37,2,13,Day 02  13:00,work_hours,julia,malicious_insider,95.0,True,3,3,CLICK_LINK,True
37,2,13,Day 02  13:00,work_hours,julia,malicious_insider,95.0,True,4,0,OPEN_CLIENT,False
37,2,13,Day 02  13:00,work_hours,julia,malicious_insider,95.0,True,4,1,SEARCH_INBOX,False
37,2,13,Day 02  13:00,work_hours,julia,malicious_insider,95.0,True,4,2,SEARCH_SENS_KW,True
38,2,14,Day 02  14:00,work_hours,alice,normal_employee,19.5,True,1,0,OPEN_CLIENT,False
38,2,14,Day 02  14:00,work_hours,alice,normal_employee,19.5,True,1,1,VIEW_INBOX,False
38,2,14,Day 02  14:00,work_hours,alice,normal_employee,19.5,True,1,2,MOVE_FOLDER,False
38,2,14,Day 02  14:00,work_hours,bob,normal_employee,19.5,True,1,0,OPEN_CLIENT,False
38,2,14,Day 02  14:00,work_hours,bob,normal_employee,19.5,True,1,1,VIEW_INBOX,False
38,2,14,Day 02  14:00,work_hours,bob,normal_employee,19.5,True,1,2,MOVE_FOLDER,False
38,2,14,Day 02  14:00,work_hours,carol,normal_employee,19.5,True,1,0,OPEN_CLIENT,False
38,2,14,Day 02  14:00,work_hours,carol,normal_employee,19.5,True,1,1,VIEW_INBOX,False
38,2,14,Day 02  14:00,work_hours,carol,normal_employee,19.5,True,1,2,DELETE_ARCHIVE,False
38,2,14,Day 02  14:00,work_hours,carol,normal_employee,19.5,True,2,0,OPEN_CLIENT,False
38,2,14,Day 02  14:00,work_hours,carol,normal_employee,19.5,True,2,1,COMPOSE_NEW,False
38,2,14,Day 02  14:00,work_hours,carol,normal_employee,19.5,True,3,0,OPEN_CLIENT,False
38,2,14,Day 02  14:00,work_hours,carol,normal_employee,19.5,True,3,1,VIEW_INBOX,False
38,2,14,Day 02  14:00,work_hours,carol,normal_employee,19.5,True,3,2,READ_EMAIL,False
38,2,14,Day 02  14:00,work_hours,carol,normal_employee,19.5,True,3,3,CLICK_LINK,True
38,2,14,Day 02  14:00,work_hours,carol,normal_employee,19.5,True,4,0,OPEN_CLIENT,False
38,2,14,Day 02  14:00,work_hours,carol,normal_employee,19.5,True,4,1,VIEW_INBOX,False
38,2,14,Day 02  14:00,work_hours,carol,normal_employee,19.5,True,4,2,FLAG_STAR,False
38,2,14,Day 02  14:00,work_hours,dave,developer,19.5,True,0,0,IDLE,False
38,2,14,Day 02  14:00,work_hours,eve,developer,19.5,True,1,0,OPEN_CLIENT,False
38,2,14,Day 02  14:00,work_hours,eve,developer,19.5,True,1,1,COMPOSE_NEW,False
38,2,14,Day 02  14:00,work_hours,eve,developer,19.5,True,2,0,OPEN_CLIENT,False
38,2,14,Day 02  14:00,work_hours,eve,developer,19.5,True,2,1,VIEW_INBOX,False
38,2,14,Day 02  14:00,work_hours,eve,developer,19.5,True,2,2,READ_EMAIL,False
38,2,14,Day 02  14:00,work_hours,eve,developer,19.5,True,2,3,CLICK_LINK,True
38,2,14,Day 02  14:00,work_hours,frank,normal_employee,19.5,True,0,0,IDLE,False
38,2,14,Day 02  14:00,work_hours,grace,stressed_employee,58.5,True,1,0,OPEN_CLIENT,False
38,2,14,Day 02  14:00,work_hours,grace,stressed_employee,58.5,True,1,1,VIEW_INBOX,False
38,2,14,Day 02  14:00,work_hours,grace,stressed_employee,58.5,True,1,2,READ_EMAIL,False
38,2,14,Day 02  14:00,work_hours,grace,stressed_employee,58.5,True,1,3,REPLY,False
38,2,14,Day 02  14:00,work_hours,grace,stressed_employee,58.5,True,2,0,OPEN_CLIENT,False
38,2,14,Day 02  14:00,work_hours,grace,stressed_employee,58.5,True,2,1,COMPOSE_NEW,False
38,2,14,Day 02  14:00,work_hours,henry,stressed_employee,58.5,True,1,0,OPEN_CLIENT,False
